id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
159536,TUR-1999-1-333-73,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/27/1999 Four ""terrorists"" killed in fighting in central Turkey. Source: Anatolia news agency, Ankara, in English 27 May 99.",,,,unnamed officials,4,Erzincan province,central Turkish province of Erzincan,Erzincan province,,39.798551,TUR,39.573323,POINT (39.573323 39.798551),186920,Turkey,640,Middle East,1,1,1999-05-27 00:00:00.000,1999-05-27 00:00:00.000,0,4,0,0,4,4,4,640,
163715,TUR-1999-1-333-1028.2,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/27/1999 Turkey clashes leave six guerrillas, one officer dead. Source: Anatolia news agency, Ankara, in Turkish 27 May 99.",,,,,1,Siirt town,Siirt,Siirt province,Siirt district,37.932624,TUR,41.940247,POINT (41.940247 37.932624),184044,Turkey,640,Middle East,1,1,1999-05-27 00:00:00.000,1999-05-27 00:00:00.000,0,2,0,0,2,3,2,640,
163716,TUR-1999-1-333-1028.3,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/27/1999 Turkey clashes leave six guerrillas, one officer dead. Source: Anatolia news agency, Ankara, in Turkish 27 May 99.",,,,,1,Tunceli town,"Tunceli,",Tunceli province,Tunceli district,39.099212,TUR,39.543511,POINT (39.543511 39.099212),186200,Turkey,640,Middle East,1,1,1999-05-27 00:00:00.000,1999-05-27 00:00:00.000,0,2,0,0,2,2,3,640,
159543,TUR-1999-1-333-74,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 5/28/1999 Two Turk militiamen die in PKK mine blast.,,,,security officials,1,Cudi mountain,"Cudi Mountain,",Şırnak province,,37.369444,TUR,42.344167,POINT (42.344167 37.369444),183325,Turkey,640,Middle East,1,1,1999-05-28 00:00:00.000,1999-05-28 00:00:00.000,2,0,0,0,2,2,2,640,
159544,TUR-1999-1-333-1029.1,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/31/1999 Ten ""terrorists"" killed in southeastern Turkey. Source: Anatolia news agency, Ankara, in English 31 May 99.",,,,,4,Hakkari province,Hakkari province of southeastern Anatolia.,Hakkari province,,37.466111,TUR,44.064444,POINT (44.064444 37.466111),183329,Turkey,640,Middle East,1,1,1999-05-31 00:00:00.000,1999-05-31 00:00:00.000,1,3,0,0,4,4,3,640,
159545,TUR-1999-1-333-76,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/31/1999 ""Terrorists"" kill four village guards in south Turkey. Source: Anatolia news agency, Ankara, in Turkish 31 May 99.",,,,,2,Iskenderun town,"wood near Azganlik, a town near the city of Iskenderun",Hatay province,Iskenderun district,36.587185,TUR,36.173468,POINT (36.173468 36.587185),182593,Turkey,640,Middle East,1,1,1999-05-31 00:00:00.000,1999-05-31 00:00:00.000,4,0,0,0,4,4,4,640,
163717,TUR-1999-1-333-1029.2,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/31/1999 Ten ""terrorists"" killed in southeastern Turkey. Source: Anatolia news agency, Ankara, in English 31 May 99.",,,,,4,Mardin province,Mardin province of southeastern Anatolia.,Mardin province,,37.363056,TUR,40.908611,POINT (40.908611 37.363056),183322,Turkey,640,Middle East,1,1,1999-05-31 00:00:00.000,1999-05-31 00:00:00.000,0,4,0,0,4,3,4,640,
163718,TUR-1999-1-333-1029.3,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 5/31/1999 Ten ""terrorists"" killed in southeastern Turkey. Source: Anatolia news agency, Ankara, in English 31 May 99.",,,,,4,Şırnak province,Sirnak province of southeastern Anatolia.,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,1999-05-31 00:00:00.000,1999-05-31 00:00:00.000,0,3,0,0,3,4,4,640,
159546,TUR-1999-1-333-77,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/1/1999 Guard killed, two ""terrorists"" arrested in southeast Turkey. Source: Anatolia news agency, Ankara, in English 1 Jun 99.",,,,,1,lıcalar village,village of Icpinar. Bingol province,Bingöl province,,38.980338,TUR,40.673936,POINT (40.673936 38.980338),185482,Turkey,640,Middle East,1,1,1999-06-01 00:00:00.000,1999-06-01 00:00:00.000,1,0,0,0,1,1,1,640,
159547,TUR-1999-1-333-78,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/1/1999 Kurd rebels kill three Turk troops as Ocalan tried.,,,,military source,4,Tunceli province,eastern Tunceli province,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,1,1999-06-01 00:00:00.000,1999-06-01 00:00:00.000,3,0,0,0,3,3,3,640,
159568,TUR-1999-1-333-80,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 ""Terrorists"" kill soldier in southeastern Turkey. Source: Anatolia news agency, Ankara, in English 2024 gmt 1 Jun 99",,,,,3,Gurpinar district,"Cepkenli Gendarme military post in Gurpinar county in eastern Van province,",Van province,Gurpinar district,38.323963,TUR,43.410358,POINT (43.410358 38.323963),184767,Turkey,640,Middle East,1,1,1999-06-01 00:00:00.000,1999-06-01 00:00:00.000,1,0,0,0,1,1,1,640,
159628,TUR-1999-1-333-79,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/2/1999 Suspect Kurd rebel bomber kills self in Turkey.,,,,security sources,1,Şırnak town,town of Sirnak.,Şırnak province,Şırnak district,37.513930,TUR,42.454324,POINT (42.454324 37.513930),184045,Turkey,640,Middle East,1,1,1999-06-02 00:00:00.000,1999-06-02 00:00:00.000,0,1,0,0,1,1,1,640,
159629,TUR-1999-1-333-1034,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 Eight rebels, two soldiers killed in Turkish clashes - agency. Source: Anatolia news agency, Ankara, in English 4 Jun 99.",,,,Emergency Regional Rule Governor,5,Southeastern Turkey,southeastern turkey,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1999-06-04 00:00:00.000,1999-06-04 00:00:00.000,2,0,0,0,2,2,2,640,
163719,TUR-1999-1-333-1033,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 Eight rebels, two soldiers killed in Turkish clashes - agency. Source: Anatolia news agency, Ankara, in English 4 Jun 99.",,,,Emergency Regional Rule Governor,3,Kulp district,"Mendi Tepe region in Kulp county in Diyarbakir province,",Diyarbakır province,Kulp district,38.497089,TUR,41.010735,POINT (41.010735 38.497089),184763,Turkey,640,Middle East,1,1,1999-06-04 00:00:00.000,1999-06-04 00:00:00.000,0,3,0,0,3,3,3,640,
163720,TUR-1999-1-333-1032,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 Eight rebels, two soldiers killed in Turkish clashes - agency. Source: Anatolia news agency, Ankara, in English 4 Jun 99.",,,,Emergency Regional Rule Governor,3,Yuksekova district,"in Yuksekova county in Hakkari province,",Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1999-06-04 00:00:00.000,1999-06-04 00:00:00.000,0,2,0,0,2,2,2,640,
163721,TUR-1999-1-333-1030.4,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 Eight rebels, two soldiers killed in Turkish clashes - agency. Source: Anatolia news agency, Ankara, in English 4 Jun 99.",,,,Emergency Regional Rule Governor,1,Senoba locality,in Senoba village in Uludere county in Sirnak province,Diyarbakır province,,37.460396,TUR,42.709546,POINT (42.709546 37.460396),183326,Turkey,640,Middle East,1,1,1999-06-04 00:00:00.000,1999-06-04 00:00:00.000,0,2,0,0,2,2,2,640,
163722,TUR-1999-1-333-1031,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/4/1999 Eight rebels, two soldiers killed in Turkish clashes - agency. Source: Anatolia news agency, Ankara, in English 4 Jun 99.",,,,Emergency Regional Rule Governor,2,Ercis  town,rural parts of Ercis county in eastern Van province. T,Van province,Erciş district,39.025866,TUR,43.359644,POINT (43.359644 39.025866),186207,Turkey,640,Middle East,1,1,1999-06-04 00:00:00.000,1999-06-04 00:00:00.000,0,1,0,0,1,1,1,640,
159630,TUR-1999-1-333-82,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/5/1999 Turkish forces kill two ""terrorists"" in southeast clash. Source: Anatolia news agency, Ankara, in English 5 Jun 99.",,,,unspecified officials. T,2,Aşağıköy village,near Asagikoy in Bingol Province,Bingöl province,,38.856175,TUR,40.376293,POINT (40.376293 38.856175),185481,Turkey,640,Middle East,1,1,1999-06-05 00:00:00.000,1999-06-05 00:00:00.000,0,2,0,0,2,2,2,640,
159425,TUR-1999-1-333-84,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/6/1999 Six killed, five injured by rebel land mine - Turkish agency. Source: Anatolia news agency, Ankara, in English 6 Jun 99.",,,,,3,Semdinli district,Hakkari province's Semdinli district.,Hakkari province,Semdinli district,37.300000,TUR,44.566667,POINT (44.566667 37.300000),183330,Turkey,640,Middle East,1,1,1999-06-06 00:00:00.000,1999-06-06 00:00:00.000,5,0,0,1,6,6,6,640,
159631,TUR-1999-1-333-1035.1,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/6/1999 Turkish forces kill 20 Kurdish rebels. Source: Anatolia news agency, Ankara, in Turkish 6 Jun 99.",,,,,4,Diyarbakır province,Diyarbakir region,Diyarbakır province,,38.000000,TUR,40.500000,POINT (40.500000 38.000000),184762,Turkey,640,Middle East,1,1,1999-06-06 00:00:00.000,1999-06-06 00:00:00.000,1,6,0,0,7,7,7,640,
163723,TUR-1999-1-333-1035.2,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/6/1999 Turkish forces kill 20 Kurdish rebels. Source: Anatolia news agency, Ankara, in Turkish 6 Jun 99.",,,,,4,Van province,Van region,Van province,,38.407357,TUR,43.717793,POINT (43.717793 38.407357),184768,Turkey,640,Middle East,1,1,1999-06-06 00:00:00.000,1999-06-06 00:00:00.000,0,7,0,0,7,7,7,640,
163724,TUR-1999-1-333-1035.3,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/6/1999 Turkish forces kill 20 Kurdish rebels. Source: Anatolia news agency, Ankara, in Turkish 6 Jun 99.",,,,,4,Bingöl province,Bingol region,Bingöl province,,39.083333,TUR,40.833333,POINT (40.833333 39.083333),186202,Turkey,640,Middle East,1,1,1999-06-06 00:00:00.000,1999-06-06 00:00:00.000,0,7,0,0,7,7,7,640,
159043,TUR-1999-1-333-85,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/8/1999 Turkish forces kill seven in southeast clash. Source: Anatolia news agency, Ankara, in Turkish 8 Jun 99.",,,,regional governor's office,3,Eruh district,Siirt's Eruh district.,Siirt province,Eruh district,37.749722,TUR,42.179722,POINT (42.179722 37.749722),184045,Turkey,640,Middle East,1,1,1999-06-08 00:00:00.000,1999-06-08 00:00:00.000,0,7,0,0,7,7,7,640,
159344,TUR-1999-1-333-86,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/8/1999 FOCUS-Turkish forces kill 11 Kurdish rebels.,,,,,4,Tunceli province,village in Tunceli province,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,1,1999-06-08 00:00:00.000,1999-06-08 00:00:00.000,0,4,2,0,6,6,6,640,
159291,TUR-1999-1-333-87,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/11/1999 Nine ""terrorists"" killed in southeast Turkey clash. Source: Anatolia news agency, Ankara, in English 11 Jun 99.",,,,,3,Baskale district,"Turkey's Van Province, in the Baskale county of the province.",Van province,Baskale district,38.053052,TUR,44.021629,POINT (44.021629 38.053052),184769,Turkey,640,Middle East,1,1,1999-06-11 00:00:00.000,1999-06-11 00:00:00.000,3,9,0,0,12,12,12,640,
159346,TUR-1999-1-333-88,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/12/1999 Soldier, 11 ""terrorists"" killed in clashes in eastern Turkey. Source: Anatolia news agency, Ankara, in English 12 Jun 99.",,,,,3,Yuksekova district,"Yuksekova County, Hakkari province",Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1999-06-12 00:00:00.000,1999-06-12 00:00:00.000,1,11,0,0,12,12,12,640,
159347,TUR-1999-1-333-89.1,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/15/1999 Two rebels killed in Turkey's Kurdish region. Source: Anatolia news agency, Ankara, in English 15 Jun 99.",,,,,4,Diyarbakır province,province of Diyarbakir in the southeastern Anatolia region,Diyarbakır province,,38.000000,TUR,40.500000,POINT (40.500000 38.000000),184762,Turkey,640,Middle East,1,1,1999-06-15 00:00:00.000,1999-06-15 00:00:00.000,0,1,0,0,1,1,1,640,
163725,TUR-1999-1-333-89.2,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/15/1999 Two rebels killed in Turkey's Kurdish region. Source: Anatolia news agency, Ankara, in English 15 Jun 99.",,,,,4,Tunceli province,province of Tunceli in the southeastern Anatolia region,Tunceli province,,39.083333,TUR,39.500000,POINT (39.500000 39.083333),186200,Turkey,640,Middle East,1,1,1999-06-15 00:00:00.000,1999-06-15 00:00:00.000,0,1,0,0,1,1,1,640,
159340,TUR-1999-1-333-1039,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/17/1999 Twenty-three killed in Turkish clashes. Source: Anatolia news agency, Ankara, in English 17 Jun 99.",,,,,3,Nusaybin district,Nusaybin county of Mardin,Mardin province,Nusaybin district,37.075333,TUR,41.215694,POINT (41.215694 37.075333),183323,Turkey,640,Middle East,1,1,1999-06-17 00:00:00.000,1999-06-17 00:00:00.000,0,13,0,0,13,13,13,640,
159348,TUR-1999-1-333-91,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/17/1999 Two ""terrorists"" killed in eastern Turkey. Source: Anatolia news agency, Ankara, in Turkish 17 Jun 99.",,,,,3,Diyadin district,Agri district  Diyadin,Ağrı province,Diyadin district,39.548798,TUR,43.674899,POINT (43.674899 39.548798),186928,Turkey,640,Middle East,1,1,1999-06-17 00:00:00.000,1999-06-17 00:00:00.000,0,2,0,0,2,2,2,640,
163726,TUR-1999-1-333-1038,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/17/1999 Twenty-three killed in Turkish clashes. Source: Anatolia news agency, Ankara, in English 17 Jun 99.",,,,,3,Cukurca district,four were killed in the Cukurca county of Hakkari,Hakkari province,Cukurca district,37.250556,TUR,43.616667,POINT (43.616667 37.250556),183328,Turkey,640,Middle East,1,1,1999-06-17 00:00:00.000,1999-06-17 00:00:00.000,0,4,0,0,4,4,4,640,
163727,TUR-1999-1-333-1037,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/17/1999 Twenty-three killed in Turkish clashes. Source: Anatolia news agency, Ankara, in English 17 Jun 99.",,,,,2,Gabar Mountains,two others were killed in Sirnak's Gabar Mountain,Şırnak province,,37.465000,TUR,42.173056,POINT (42.173056 37.465000),183325,Turkey,640,Middle East,1,1,1999-06-17 00:00:00.000,1999-06-17 00:00:00.000,0,2,0,0,2,2,2,640,
163728,TUR-1999-1-333-1040,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,1,"""BBC,1999-06-17,Twenty-three killed in Turkish clashes""",BBC,1999-06-17,Twenty-three killed in Turkish clashes,,5,Southeastern Turkey,,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1999-06-17 00:00:00.000,1999-06-17 00:00:00.000,4,0,0,0,4,4,4,640,
159341,TUR-1999-1-333-1041.1,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/21/1999 Turkish forces kill seven Kurdish rebels.,,,,local authorities,4,Muş province,Mus,Muş province,,38.977103,TUR,41.683007,POINT (41.683007 38.977103),185484,Turkey,640,Middle East,1,1,1999-06-21 00:00:00.000,1999-06-21 00:00:00.000,0,3,0,0,3,2,2,640,
159342,TUR-1999-1-333-94,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"R 6/22/1999 Kurdish rebels kill one, wound two in Turkey.",,,,officials,3,Ovacik district,"outskirts of Ovacik district,",Tunceli province,Ovacik district,39.357826,TUR,39.216282,POINT (39.216282 39.357826),186199,Turkey,640,Middle East,1,1,1999-06-21 00:00:00.000,1999-06-21 00:00:00.000,1,0,0,0,1,1,1,640,
163729,TUR-1999-1-333-1041.2,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/21/1999 Turkish forces kill seven Kurdish rebels.,,,,local authorities,4,Şırnak province,Sirnak,Şırnak province,,37.449444,TUR,42.574444,POINT (42.574444 37.449444),183326,Turkey,640,Middle East,1,1,1999-06-21 00:00:00.000,1999-06-21 00:00:00.000,0,2,0,0,2,3,2,640,
163730,TUR-1999-1-333-1041.3,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 6/21/1999 Turkish forces kill seven Kurdish rebels.,,,,local authorities,4,Mardin province,Mardin.,Mardin province,,37.363056,TUR,40.908611,POINT (40.908611 37.363056),183322,Turkey,640,Middle East,1,1,1999-06-21 00:00:00.000,1999-06-21 00:00:00.000,0,2,0,0,2,2,3,640,
159415,TUR-1999-1-333-93,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/22/1999 Police kill ""terrorist"" in central Turkey clash. Source: Anatolia news agency, Ankara, in English 22 Jun 99.",,,,,4,Tokat province,village of Arzualan,Tokat province,,40.416667,TUR,36.583333,POINT (36.583333 40.416667),187634,Turkey,640,Middle East,1,1,1999-06-22 00:00:00.000,1999-06-22 00:00:00.000,0,1,0,0,1,1,1,640,
159426,TUR-1999-1-333-96,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/28/1999 Eight soldiers reported killed in Kurdish rebel attack. Source: `Ozgur Politika' web site, Neu-Isenburg, in Turkish 26 Jun 99",,,,,1,Dargecit town,Dargecit,Mardin province,Dargecit district,37.545453,TUR,41.719665,POINT (41.719665 37.545453),184044,Turkey,640,Middle East,1,1,1999-06-25 00:00:00.000,1999-06-25 00:00:00.000,1,0,0,0,1,1,1,640,
159427,TUR-1999-1-333-97,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/28/1999 Eight soldiers reported killed in Kurdish rebel attack. Source: `Ozgur Politika' web site, Neu-Isenburg, in Turkish 26 Jun 99",,,,,2,Bayraklı village,"Bayrak Hill,",Şırnak province,Beytussebap district,37.643333,TUR,43.177500,POINT (43.177500 37.643333),184047,Turkey,640,Middle East,1,1,1999-06-25 00:00:00.000,1999-06-25 00:00:00.000,8,0,0,0,8,8,8,640,
159428,TUR-1999-1-333-1042.1,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/26/1999 Eleven 'terrorists', two soldiers killed in Turkey clashes. Source: Anatolia news agency, Ankara, in Turkish 26 Jun 99.",,,,State of Emergency Region Governor's Office,3,Yuksekova district,Gorhele hill in Hakkari's Yuksekova District,Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1999-06-26 00:00:00.000,1999-06-26 00:00:00.000,0,6,0,0,6,6,6,640,
163731,TUR-1999-1-333-1045,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/26/1999 Eleven 'terrorists', two soldiers killed in Turkey clashes. Source: Anatolia news agency, Ankara, in Turkish 26 Jun 99.",,,,State of Emergency Region Governor's Office,3,Lice district,"four in the rural sector of Diyarbakir's Lice District,",Diyarbakır province,Lice district,38.467832,TUR,40.650652,POINT (40.650652 38.467832),184762,Turkey,640,Middle East,1,1,1999-06-26 00:00:00.000,1999-06-26 00:00:00.000,0,4,0,0,4,4,4,640,
163732,TUR-1999-1-333-1044,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/26/1999 Eleven 'terrorists', two soldiers killed in Turkey clashes. Source: Anatolia news agency, Ankara, in Turkish 26 Jun 99.",,,,State of Emergency Region Governor's Office,3,Beytussebap district,and one in the rural sector of Sirnak's Beytussebap District,Şırnak province,Beytussebap district,37.571442,TUR,43.165150,POINT (43.165150 37.571442),184047,Turkey,640,Middle East,1,1,1999-06-26 00:00:00.000,1999-06-26 00:00:00.000,0,1,0,0,1,1,1,640,
163733,TUR-1999-1-333-1043,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/26/1999 Eleven 'terrorists', two soldiers killed in Turkey clashes. Source: Anatolia news agency, Ankara, in Turkish 26 Jun 99.",,,,State of Emergency Region Governor's Office,5,Southeastern Turkey,southeast,,,37.890868,TUR,42.526891,POINT (42.526891 37.890868),184046,Turkey,640,Middle East,1,1,1999-06-26 00:00:00.000,1999-06-26 00:00:00.000,2,0,0,0,2,2,2,640,
159429,TUR-1999-1-333-98,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 6/30/1999 Turkish forces kill 12 ""terrorists"" in southeast. Source: Anatolia news agency, Ankara, in English 30 Jun 99.",,,,,3,Yuksekova district,Yuksekova county in southeastern Hakkari province.,Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1999-06-30 00:00:00.000,1999-06-30 00:00:00.000,0,12,0,0,12,12,12,640,
159433,TUR-1999-1-333-99,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,R 7/1/1999 Kurd rebels kill three in coffeehouse attack.,,,,,1,Elazığ town,Elazig,Elazığ province,Elazığ district,38.674314,TUR,39.223206,POINT (39.223206 38.674314),185479,Turkey,640,Middle East,1,1,1999-07-01 00:00:00.000,1999-07-01 00:00:00.000,0,1,0,0,1,1,1,640,
159436,TUR-1999-1-333-1052,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 7/2/1999 Twenty-six dead in Turkish clashes. Source: Anatolia news agency, Ankara, in Turkish 2 Jul 99.",,,,,3,Semdinli district,Dalamper Mountain region of Semdinli district,Hakkari province,Semdinli district,37.300000,TUR,44.566667,POINT (44.566667 37.300000),183330,Turkey,640,Middle East,1,1,1999-07-02 00:00:00.000,1999-07-02 00:00:00.000,0,18,0,0,18,18,18,640,
159437,TUR-1999-1-333-101,1999,1999,1999,1,Clear,1,354,354,Turkey: Kurdistan,781,781,Government of Turkey - PKK,115,115,Government of Turkey,323,323,PKK,-1,"BBC 7/5/1999 Rebels reportedly kill 13 soldiers in two incidents in southeast. Source: CTV, Rayleigh, in Turkish 1715 gmt 2 Jul 99",,,,,3,Yuksekova district,road between Yekman and Zina in Yuksekova,Hakkari province,Yuksekova district,37.566667,TUR,44.283333,POINT (44.283333 37.566667),184049,Turkey,640,Middle East,1,1,1999-07-02 00:00:00.000,1999-07-02 00:00:00.000,10,0,0,0,10,10,10,640,
